"","Team","Year","Pass.Attempts","Pass.Completion.Rate","Avg.Passing.Yards","Rush Attempts","Avg Rushing Yards"
"1881","Washington Redskins",1981,175,52.4,1247.66666666667,72.2857142857143,296
"1882","Washington Redskins",1982,126.5,81.95,1034,42.4285714285714,154.714285714286
"1883","Washington Redskins",1983,153.666666666667,20.0333333333333,1238,84.4285714285714,346.714285714286
"1884","Washington Redskins",1984,161.666666666667,34.0666666666667,1139,77.6666666666667,297.333333333333
"1885","Washington Redskins",1985,170.333333333333,36.3666666666667,1077.33333333333,37.3333333333333,147
"1886","Washington Redskins",1986,541,51,4109,36,47
"1887","Washington Redskins",1987,267,48.3,1878,23.6,102.6
"1888","Washington Redskins",1988,NA,NA,NA,4.33333333333333,15
"1889","Washington Redskins",1989,NA,NA,NA,68.6666666666667,284
"1890","Washington Redskins",1990,NA,NA,NA,63.5,246
"1891","Washington Redskins",1991,NA,NA,NA,76.6666666666667,325
"1892","Washington Redskins",1992,NA,NA,NA,52.3333333333333,163.333333333333
"1893","Washington Redskins",1993,125,59.2,704,24,98.6666666666667
"1894","Washington Redskins",1994,NA,NA,NA,93,322.5
"1895","Washington Redskins",1995,NA,NA,NA,116,478.666666666667
"1896","Washington Redskins",1996,NA,NA,NA,124,498
"1897","Washington Redskins",1997,NA,NA,NA,118,426.666666666667
"1898","Washington Redskins",1998,NA,NA,NA,61,273.333333333333
"1899","Washington Redskins",1999,268,54,2056,49.1428571428571,222
"1900","Washington Redskins",2001,206,54.15,1277,78.8333333333333,319.333333333333
"1901","Washington Redskins",2002,155,34.6,930,36.5,149.7
"1902","Washington Redskins",2003,87.8333333333333,65.8166666666667,545.5,47,187.5
"1903","Washington Redskins",2004,137.5,31.05,832.5,4,5
"1904","Washington Redskins",2005,NA,NA,NA,9,52.75
"1905","Washington Redskins",2006,105,59.9,692.5,15,72.75
"1906","Washington Redskins",2007,209.5,55,1359.5,17,65
"1907","Washington Redskins",2008,255,68.65,1645.5,10.5714285714286,53.5714285714286
"1908","Washington Redskins",2009,507,64.5,3618,41.4,158
"1909","Washington Redskins",2010,NA,NA,NA,32.3333333333333,137
"1910","Washington Redskins",2011,66.5,80.3,453.5,21.125,78.875
"1911","Washington Redskins",2012,220.5,67.2,1833,53.7777777777778,285.444444444444
"1912","Washington Redskins",2013,305.5,56.2,2028.5,54.8571428571429,264.571428571429
"1913","Washington Redskins",2014,136.75,50.4,1115.25,38.3333333333333,155.555555555556
"1914","Washington Redskins",2015,185,44.4666666666667,1431.33333333333,53.625,195.75
"1915","Washington Redskins",2016,303.5,83.5,2474,63.1666666666667,282.666666666667
